runtime,popularity,vote_average,popularity_log,runtime_category,runtime_squared,runtime_x_rating,rating_category
106.0,40.262260999999995,5.9,3.7199483049783497,Standard,11236.0,625.4000000000001,Average
117.0,56.81105600000001,5.5,4.057180037663409,Standard,13689.0,643.5,Average
129.0,51.535701,6.7,3.961492957537011,Long,16641.0,864.3000000000001,Good
116.0,20.913852,5.9,3.0871189482869448,Standard,13456.0,684.4000000000001,Average
126.0,27.166757,6.8,3.3381424527904673,Long,15876.0,856.8,Good
114.0,16.058284,5.7,2.836635950837934,Standard,12996.0,649.8000000000001,Average
96.0,46.200042,6.5,3.8543947824216223,Standard,9216.0,624.0,Average
131.0,24.939295,6.9,3.2557590004156514,Long,17161.0,903.9000000000001,Good
104.0,19.836124,5.2,3.036688211103478,Standard,10816.0,540.8000000000001,Average
107.0,15.350451,5.9,2.7942554810606874,Standard,11449.0,631.3000000000001,Average
138.0,15.625949,6.1,2.8109646676195292,Long,19044.0,841.8,Average
129.0,31.802807,6.6,3.4905140909966943,Long,16641.0,851.4,Good
144.0,24.100863,7.3,3.2229022280167943,Long,20736.0,1051.2,Good
110.0,3.593349,5.4,1.5246093876517894,Standard,12100.0,594.0,Average
141.0,14.824166,6.7,2.76153826521967,Long,19881.0,944.7,Good
113.0,32.079995000000004,6.1,3.498928719006749,Standard,12769.0,689.3,Average
143.0,57.739713,7.5,4.073116039820506,Long,20449.0,1072.5,Good
108.0,37.272385,5.9,3.6447286178511478,Standard,11664.0,637.2,Average
108.0,53.213931,7.2,3.9929379049394678,Standard,11664.0,777.6,Good
124.0,36.38795,6.2,3.621348459991958,Long,15376.0,768.8000000000001,Average
116.0,60.929352,7.2,4.125994251468779,Standard,13456.0,835.2,Good
110.0,36.605246,5.6,3.6271435619402563,Standard,12100.0,616.0,Average
91.0,56.257411,6.8,4.047557083838108,Standard,8281.0,618.8,Good
107.0,29.21998,6.6,3.408503295031006,Standard,11449.0,706.1999999999999,Good
115.0,34.773106,6.3,3.5771963820424353,Standard,13225.0,724.5,Average
100.0,9.895061,5.1,2.388309567279487,Standard,10000.0,509.99999999999994,Average
104.0,36.743324,5.8,3.6308086123735195,Standard,10816.0,603.1999999999999,Average
136.0,44.967453000000006,6.7,3.827933602583815,Long,18496.0,911.2,Good
132.0,41.207568,6.7,3.7425995414559905,Long,17424.0,884.4,Good
121.0,16.479851,6.2,2.8610488461636,Long,14641.0,750.2,Average
122.0,42.069993,6.5,3.762826536539886,Long,14884.0,793.0,Average
83.0,26.61951,6.1,3.318522407056217,Short,6889.0,506.29999999999995,Average
139.0,80.316463,6.9,4.398348492978999,Long,19321.0,959.1,Good
131.0,41.273567,7.2,3.7441619971078177,Long,17161.0,943.2,Good
104.0,24.107835,6.4,3.2231799488230504,Standard,10816.0,665.6,Average
130.0,32.044191,6.1,3.4978457868554456,Long,16900.0,793.0,Average
145.0,16.595874,7.3,2.86766444274249,Long,21025.0,1058.5,Good
104.0,8.282876,6.1,2.228171412577853,Standard,10816.0,634.4,Average
97.0,19.83683,6.7,3.036722093990689,Standard,9409.0,649.9,Good
178.0,36.069611,6.9,3.61279752344694,Very Long,31684.0,1228.2,Good
108.0,18.827753,5.5,2.987082622949407,Standard,11664.0,594.0,Average
123.0,5.159407,7.3,1.8179805066777708,Long,15129.0,897.9,Good
106.0,48.126296999999994,5.5,3.894394471876521,Standard,11236.0,583.0,Average
112.0,38.885195,7.2,3.6860052024071774,Standard,12544.0,806.4,Good
136.0,29.211255,5.4,3.4082145370712977,Long,18496.0,734.4000000000001,Average
106.0,17.783361,4.7,2.9329714247535916,Standard,11236.0,498.20000000000005,Low
88.0,31.435539,5.4,3.4792547043780306,Short,7744.0,475.20000000000005,Average
95.0,57.67393199999999,6.6,4.07199553961148,Standard,9025.0,627.0,Good
107.0,41.176631,6.0,3.7418662998834518,Standard,11449.0,642.0,Average
120.0,13.661289000000002,6.7,2.6852106189233624,Standard,14400.0,804.0,Good
82.0,11.77398,4.9,2.5474102894578836,Short,6724.0,401.8,Low
88.0,21.218000000000004,5.9,3.100902771159531,Short,7744.0,519.2,Average
120.0,58.57976,6.5,4.087315919079641,Standard,14400.0,780.0,Average
157.0,51.970905,7.3,3.9697428005530195,Very Long,24649.0,1146.1,Good
123.0,18.447479,5.7,2.967717447267897,Long,15129.0,701.1,Average
101.0,109.68478799999998,6.4,4.706686413831256,Standard,10201.0,646.4000000000001,Average
103.0,77.58066099999998,6.0,4.364125625904555,Standard,10609.0,618.0,Average
110.0,75.290998,6.7,4.334554949678653,Standard,12100.0,737.0,Good
142.0,68.550698,6.9,4.242055954264456,Long,20164.0,979.8000000000001,Good
102.0,58.040149,6.2,4.078217704001769,Standard,10404.0,632.4,Average
126.0,59.113174,6.6,4.096229018851175,Long,15876.0,831.5999999999999,Good
83.0,36.32705,6.3,3.619718264890921,Short,6889.0,522.9,Average
85.0,55.659988,7.1,4.037068282612726,Short,7225.0,603.5,Good
97.0,14.132583,5.8,2.7168502336521922,Standard,9409.0,562.6,Average
120.0,34.070054,5.9,3.557347603928489,Standard,14400.0,708.0,Average
116.0,44.34333,6.4,3.8142630874640306,Standard,13456.0,742.4000000000001,Average
113.0,26.065735,6.2,3.298268536724834,Standard,12769.0,700.6,Average
87.0,23.473004,5.4,3.197570632486281,Short,7569.0,469.8,Average
100.0,45.589568,5.8,3.8413766534096703,Standard,10000.0,580.0,Average
110.0,23.496054,6.0,3.1985120433544396,Standard,12100.0,660.0,Average
128.0,16.939441,6.3,2.8870016967248953,Long,16384.0,806.4,Average
138.0,81.91469599999998,7.8,4.417812320253986,Long,19044.0,1076.3999999999999,Good
88.0,19.500893,5.3,3.0204684461712206,Short,7744.0,466.4,Average
91.0,29.558157,6.0,3.419631654888121,Standard,8281.0,546.0,Average
138.0,46.075037,6.8,3.8517428605227266,Long,19044.0,938.4,Good
99.0,23.531720999999997,5.9,3.1999670147983643,Standard,9801.0,584.1,Average
117.0,49.078546,7.3,3.913592692824036,Standard,13689.0,854.1,Good
117.0,37.02665,6.3,3.63828722970886,Standard,13689.0,737.1,Average
115.0,45.154631,6.5,3.8319973026100262,Standard,13225.0,747.5,Average
118.0,46.887983,6.3,3.8688645961152917,Standard,13924.0,743.4,Average
154.0,24.598479,6.7,3.2425329356579313,Very Long,23716.0,1031.8,Good
118.0,32.363538,6.6,3.507463627022971,Standard,13924.0,778.8,Good
93.0,11.50396,5.3,2.526045394137731,Standard,8649.0,492.9,Average
113.0,19.375768,5.2,3.0143463516680873,Standard,12769.0,587.6,Average
88.0,36.125715,6.5,3.614309856196666,Short,7744.0,572.0,Average
93.0,25.450534,5.6,3.2752763471364292,Standard,8649.0,520.8,Average
104.0,41.890722,5.2,3.7586555321478863,Standard,10816.0,540.8000000000001,Average
135.0,22.179658,6.5,3.143275083704402,Long,18225.0,877.5,Average
135.0,139.575085,7.4,4.945741758837517,Long,18225.0,999.0,Good
98.0,18.264635,5.6,2.9582710316230085,Standard,9604.0,548.8,Average
80.0,11.187696,5.2,2.5004269182459327,Short,6400.0,416.0,Average
83.0,41.670544,7.4,3.753508846122625,Short,6889.0,614.2,Good
102.0,27.462640000000004,5.3,3.348592350130506,Standard,10404.0,540.6,Average
130.0,17.455023999999998,5.0,2.915336636941696,Long,16900.0,650.0,Low
129.0,21.394281,6.2,3.1088056137632094,Long,16641.0,799.8000000000001,Average
117.0,0.605645,8.0,0.47352554501307453,Standard,13689.0,936.0,Good
89.0,61.692197,6.7,4.138236990133596,Short,7921.0,596.3000000000001,Good
96.0,25.978555,5.8,3.2950422911540658,Standard,9216.0,556.8,Average
114.0,6.643778,5.9,2.0338919835701033,Standard,12996.0,672.6,Average
99.0,36.788745,6.1,3.6320113069660644,Standard,9801.0,603.9,Average
129.0,31.054334000000004,5.9,3.4674324004334878,Long,16641.0,761.1,Average
113.0,21.891078,6.8,3.1307472276567734,Standard,12769.0,768.4,Good
90.0,18.335992,5.2,2.96196822966506,Short,8100.0,468.0,Average
118.0,40.138009,5.6,3.7169324873317753,Standard,13924.0,660.8,Average
106.0,44.090535,6.1,3.808672357521174,Standard,11236.0,646.5999999999999,Average
81.0,3.300061,6.4,1.4586292086454073,Short,6561.0,518.4,Average
117.0,20.632673,6.7,3.0742048106931747,Standard,13689.0,783.9,Good
89.0,36.664991,5.9,3.6287310423290036,Short,7921.0,525.1,Average
145.0,18.26121,6.9,2.9580932289033526,Long,21025.0,1000.5,Good
115.0,16.681269,5.8,2.872505830651822,Standard,13225.0,667.0,Average
87.0,10.088006,5.2,2.4058639835729423,Short,7569.0,452.40000000000003,Average
118.0,7.89147,3.0,2.1850923901870014,Standard,13924.0,354.0,Low
90.0,16.715631,5.6,2.8744473572145455,Short,8100.0,503.99999999999994,Average
112.0,9.357734,5.1,2.3377334870386197,Standard,12544.0,571.1999999999999,Average
116.0,11.22268,5.4,2.5032932423002476,Standard,13456.0,626.4000000000001,Average
177.0,14.564667000000002,6.1,2.7450034095111637,Very Long,31329.0,1079.7,Average
92.0,11.356079,5.2,2.5141481686908005,Standard,8464.0,478.40000000000003,Average
106.0,52.612025,5.7,3.9817733899296535,Standard,11236.0,604.2,Average
106.0,13.800656,5.4,2.6946715041120997,Standard,11236.0,572.4000000000001,Average
94.0,27.097932,6.0,3.3356959793254566,Standard,8836.0,564.0,Average
84.0,10.706613,7.3,2.4601538958058384,Short,7056.0,613.1999999999999,Good
110.0,7.342892,4.8,2.121409918852332,Standard,12100.0,528.0,Low
105.0,50.561849,5.2,3.9427820385606527,Standard,11025.0,546.0,Average
89.0,0.719996,5.3,0.5423219652412622,Short,7921.0,471.7,Average
135.0,59.248437,7.7,4.098476630125553,Long,18225.0,1039.5,Good
89.0,90.457886,8.0,4.515878604033191,Short,7921.0,712.0,Good
94.0,40.72345900000001,5.8,3.7310635365710976,Standard,8836.0,545.1999999999999,Average
95.0,41.247402,6.4,3.7435428607882657,Standard,9025.0,608.0,Average
124.0,10.083905,6.7,2.4054940560509737,Long,15376.0,830.8000000000001,Good
136.0,16.759252,6.5,2.876906619559956,Long,18496.0,884.0,Average
91.0,22.132418,4.1,3.1412350103384834,Standard,8281.0,373.09999999999997,Low
107.0,10.520961,6.2,2.444168071927368,Standard,11449.0,663.4,Average
92.0,35.384423,7.6,3.59414074348999,Standard,8464.0,699.1999999999999,Good
99.0,15.673154,5.7,2.8137998810257994,Standard,9801.0,564.3000000000001,Average
88.0,8.981427,3.9,2.3007260660737967,Short,7744.0,343.2,Low
87.0,31.482871999999997,5.9,3.4807129350296573,Short,7569.0,513.3000000000001,Average
110.0,47.436675,5.7,3.8802572747104507,Standard,12100.0,627.0,Average
98.0,136.886704,7.0,4.92643236245679,Standard,9604.0,686.0,Good
145.0,60.442593,6.7,4.118103291724904,Long,21025.0,971.5,Good
129.0,2.502487,6.2,1.25347328758759,Long,16641.0,799.8000000000001,Average
86.0,48.110909,6.6,3.894081189348395,Short,7396.0,567.6,Good
109.0,35.387874,7.4,3.5942355872738156,Standard,11881.0,806.6,Good
104.0,4.6689099999999994,6.8,1.734996859400304,Standard,10816.0,707.1999999999999,Good
110.0,73.82289,6.4,4.315123854209853,Standard,12100.0,704.0,Average
136.0,51.469576,6.9,3.9602334968578896,Long,18496.0,938.4000000000001,Good
91.0,85.11505799999998,6.5,4.455684285805453,Standard,8281.0,591.5,Average
99.0,61.437586,6.6,4.134167433785201,Standard,9801.0,653.4,Good
117.0,31.160542,6.5,3.4707402974025823,Standard,13689.0,760.5,Average
114.0,15.761384,4.7,2.81907766921023,Standard,12996.0,535.8000000000001,Low
78.0,17.561954999999998,4.3,2.921114055862537,Short,6084.0,335.4,Low
115.0,71.124686,7.3,4.278396371265927,Standard,13225.0,839.5,Good
102.0,38.864027,6.0,3.6854743382817037,Standard,10404.0,612.0,Average
128.0,57.753914,7.0,4.073357772081765,Long,16384.0,896.0,Good
100.0,13.25753,5.7,2.6572851882020507,Standard,10000.0,570.0,Average
124.0,13.318744,5.9,2.66156944818859,Long,15376.0,731.6,Average
102.0,18.70031,6.5,2.980634371660742,Standard,10404.0,663.0,Average
90.0,47.094369,5.8,3.8731651016515825,Short,8100.0,522.0,Average
134.0,14.486311,6.6,2.7399564724181795,Long,17956.0,884.4,Good
118.0,18.61472,5.4,2.9762803047699284,Standard,13924.0,637.2,Average
164.0,29.035221999999997,6.9,3.402370759651536,Very Long,26896.0,1131.6000000000001,Good
121.0,27.055085,6.4,3.3341698989613113,Long,14641.0,774.4000000000001,Average
100.0,23.004607,5.7,3.1782457702596356,Standard,10000.0,570.0,Average
116.0,48.74420900000001,7.1,3.906894054819312,Standard,13456.0,823.5999999999999,Good
130.0,14.209329,5.8,2.7219089895847284,Long,16900.0,754.0,Average
91.0,36.368839,6.3,3.620837175313417,Standard,8281.0,573.3,Average
123.0,24.353302,6.2,3.232908977964819,Long,15129.0,762.6,Average
134.0,19.143321,5.9,3.0028727694265003,Long,17956.0,790.6,Average
148.0,13.327372,6.4,2.6621718335354134,Long,21904.0,947.2,Average
110.0,37.917002,5.7,3.6614312245461287,Standard,12100.0,627.0,Average
113.0,23.663713,6.2,3.2053330541230225,Standard,12769.0,700.6,Average
94.0,14.44381,6.3,2.737208275814011,Standard,8836.0,592.1999999999999,Average
116.0,10.605084,5.0,2.451443277959575,Standard,13456.0,580.0,Low
99.0,11.873856,6.1,2.5551985882330843,Standard,9801.0,603.9,Average
84.0,12.708963,5.8,2.6180498524932316,Short,7056.0,487.2,Average
93.0,8.098369,4.3,2.20809516668982,Standard,8649.0,399.9,Low
113.0,20.374308,5.7,3.06218964002976,Standard,12769.0,644.1,Average
106.0,42.006908,6.9,3.761360753953337,Standard,11236.0,731.4000000000001,Good
91.0,875.581305,6.4,6.776029461040431,Standard,8281.0,582.4,Average
110.0,39.127082,5.9,3.6920514679545193,Standard,12100.0,649.0,Average
98.0,20.790703,5.8,3.081483410941842,Standard,9604.0,568.4,Average
134.0,18.65988,5.8,2.9785800109364047,Long,17956.0,777.1999999999999,Average
97.0,45.720894,5.9,3.8441914736108673,Standard,9409.0,572.3000000000001,Average
112.0,21.789615,5.4,3.1263049497406112,Standard,12544.0,604.8000000000001,Average
146.0,20.199057,5.7,3.0539566995565766,Long,21316.0,832.2,Average
110.0,26.123705,6.5,3.3004080687854573,Standard,12100.0,715.0,Average
116.0,12.599836,6.2,2.610057733845769,Standard,13456.0,719.2,Average
87.0,13.543053,4.9,2.6771134225539193,Short,7569.0,426.3,Low
177.0,60.722162,7.7,4.12264305604542,Very Long,31329.0,1362.9,Good
125.0,32.227222999999995,6.6,3.5033695098103155,Long,15625.0,825.0,Good
87.0,46.875375,6.9,3.8686012803683054,Short,7569.0,600.3000000000001,Good
152.0,11.215702,6.6,2.502722173381721,Very Long,23104.0,1003.1999999999999,Good
116.0,8.468586,4.5,2.247979582427634,Standard,13456.0,522.0,Low
109.0,8.884317999999997,6.9,2.2909494608180436,Standard,11881.0,752.1,Good
108.0,27.491891,6.2,3.3496195204735235,Standard,11664.0,669.6,Average
85.0,21.462935,5.4,3.1118666175315153,Short,7225.0,459.00000000000006,Average
106.0,28.848187,6.4,3.396124100975618,Standard,11236.0,678.4000000000001,Average
93.0,47.320801,6.7,3.877862130475918,Standard,8649.0,623.1,Good
117.0,82.643036,6.6,4.426558172323468,Standard,13689.0,772.1999999999999,Good
116.0,20.230535,5.7,3.055440475586058,Standard,13456.0,661.2,Average
124.0,46.217769,5.8,3.8547702836119284,Long,15376.0,719.1999999999999,Average
93.0,36.952268,5.8,3.636329264901761,Standard,8649.0,539.4,Average
117.0,16.411345,6.4,2.8571220052475907,Standard,13689.0,748.8000000000001,Average
153.0,72.595961,7.9,4.298590146511602,Very Long,23409.0,1208.7,Good
144.0,33.648404,6.6,3.5452516639690295,Long,20736.0,950.4,Good
124.0,57.69846999999999,6.6,4.072413661758414,Long,15376.0,818.4,Good
117.0,34.052253,5.8,3.5568398910153247,Standard,13689.0,678.6,Average
136.0,27.299301,6.5,3.3428371046975074,Long,18496.0,884.0,Average
110.0,20.219385,5.3,3.0549151506734824,Standard,12100.0,583.0,Average
101.0,42.957215999999995,5.5,3.7832167972296995,Standard,10201.0,555.5,Average
88.0,29.412262,5.4,3.414845882349468,Short,7744.0,475.20000000000005,Average
138.0,19.708731,6.7,3.0305553987836196,Long,19044.0,924.6,Good
120.0,59.428223,6.2,4.101456264016894,Standard,14400.0,744.0,Average
103.0,19.71195100000001,6.3,3.0307108766681456,Standard,10609.0,648.9,Average
116.0,49.199234,5.5,3.9159997676171208,Standard,13456.0,638.0,Average
125.0,46.199482,7.6,3.8543829179550175,Long,15625.0,950.0,Good
125.0,13.758526000000002,6.0,2.6918209496868903,Long,15625.0,750.0,Average
146.0,29.505574,7.0,3.4179094210142305,Long,21316.0,1022.0,Good
118.0,43.873266,5.8,3.8038422053933494,Standard,13924.0,684.4,Average
139.0,24.961625,7.1,3.256619486178826,Long,19321.0,986.9,Good
133.0,23.25645,5.8,3.1886825613986907,Long,17689.0,771.4,Average
92.0,64.45794699999999,6.2,4.181407905916993,Standard,8464.0,570.4,Average
116.0,20.089933,6.0,3.0487958176245655,Standard,13456.0,696.0,Average
127.0,48.03273400000001,7.1,3.892488115887015,Long,16129.0,901.6999999999999,Good
136.0,16.92991,7.0,2.8864702680840866,Long,18496.0,952.0,Good
111.0,14.780634,5.2,2.7587834920504335,Standard,12321.0,577.2,Average
116.0,14.086292000000002,5.4,2.713786516938141,Standard,13456.0,626.4000000000001,Average
105.0,29.261348,5.0,3.4098712546251155,Standard,11025.0,525.0,Low
97.0,13.267631,5.2,2.6579934050932503,Standard,9409.0,504.40000000000003,Average
88.0,58.40120400000001,6.1,4.084314495523448,Short,7744.0,536.8,Average
123.0,23.515938,6.0,3.1993234366596086,Long,15129.0,738.0,Average
125.0,14.244518,5.9,2.724219963016811,Long,15625.0,737.5,Average
116.0,29.50148900000001,6.1,3.417775502093856,Standard,13456.0,707.5999999999999,Average
98.0,9.306253,3.4,2.332750798411236,Standard,9604.0,333.2,Low
91.0,8.37378,4.3,2.2379164300550642,Standard,8281.0,391.3,Low
97.0,10.930537,5.5,2.4791012476701337,Standard,9409.0,533.5,Average
95.0,10.54544,5.9,2.4462905538169073,Standard,9025.0,560.5,Average
88.0,6.6820059999999994,5.9,2.0388807109700102,Short,7744.0,519.2,Average
133.0,46.832372,5.1,3.8677026487686317,Long,17689.0,678.3,Average
107.0,24.664776,5.7,3.2451194681347086,Standard,11449.0,609.9,Average
114.0,13.483387,4.6,2.6730022684449417,Standard,12996.0,524.4,Low
115.0,44.478043,6.7,3.817229638053268,Standard,13225.0,770.5,Good
99.0,25.020428,4.4,3.2588819218345506,Standard,9801.0,435.6,Low
124.0,22.392544,5.9,3.1524173391109094,Long,15376.0,731.6,Average
124.0,107.069763,5.8,4.682776972289629,Long,15376.0,719.1999999999999,Average
124.0,22.572323,6.7,3.160073269579902,Long,15376.0,830.8000000000001,Good
95.0,113.858273,7.1,4.7436989596274834,Standard,9025.0,674.5,Good
103.0,10.004564,5.4,2.3983100958383043,Standard,10609.0,556.2,Average
115.0,68.734513,6.2,4.244695360205574,Standard,13225.0,713.0,Average
127.0,18.888806,6.9,2.9901570608980856,Long,16129.0,876.3000000000001,Good
121.0,12.948627,5.7,2.6353810804844513,Long,14641.0,689.7,Average
105.0,27.115890000000004,5.4,3.3363348969429385,Standard,11025.0,567.0,Average
157.0,26.153669,7.3,3.3015121753711583,Very Long,24649.0,1146.1,Good
114.0,28.22366400000001,6.3,3.3749787920274885,Standard,12996.0,718.1999999999999,Average
128.0,37.507136,6.5,3.65084357476778,Long,16384.0,832.0,Average
114.0,11.023691,5.5,2.4868789535176643,Standard,12996.0,627.0,Average
94.0,38.634767,5.5,3.679706687629226,Standard,8836.0,517.0,Average
112.0,25.877794,6.0,3.291300443834768,Standard,12544.0,672.0,Average
121.0,18.59991,6.6,2.9755249743891943,Long,14641.0,798.5999999999999,Good
102.0,12.282911,5.0,2.586478321834311,Standard,10404.0,510.0,Low
169.0,76.04186700000002,7.9,4.344349001360299,Very Long,28561.0,1335.1000000000001,Good
130.0,54.81489000000001,6.1,4.022040679668373,Long,16900.0,793.0,Average
127.0,31.39165,6.1,3.477900673534413,Long,16129.0,774.6999999999999,Average
81.0,99.561972,7.1,4.61077417427269,Short,6561.0,575.1,Good
136.0,26.792794,5.3,3.3247767784631335,Long,18496.0,720.8,Average
149.0,36.307296,6.7,3.619188910739113,Long,22201.0,998.3000000000001,Good
136.0,104.309993,7.9,4.656908314922083,Long,18496.0,1074.4,Good
140.0,68.140214,7.3,4.2361365296579105,Long,19600.0,1022.0,Good
104.0,14.646884,5.5,2.7502717917307344,Standard,10816.0,572.0,Average
157.0,48.356214,7.1,3.89906367487258,Very Long,24649.0,1114.7,Good
119.0,28.540267,6.3,3.385754315654126,Standard,14161.0,749.6999999999999,Average
98.0,22.977983,6.5,3.177136034301976,Standard,9604.0,637.0,Average
136.0,31.086791,6.3,3.468444450121432,Long,18496.0,856.8,Average
95.0,43.865294,6.2,3.8036645337208603,Standard,9025.0,589.0,Average
137.0,43.055253,7.3,3.7854445961236762,Long,18769.0,1000.1,Good
130.0,15.772081,6.3,2.8197156587745553,Long,16900.0,819.0,Average
112.0,26.19909,6.1,3.303183516859938,Standard,12544.0,683.1999999999999,Average
108.0,22.769108,5.7,3.168386754374326,Standard,11664.0,615.6,Average
104.0,18.281798,6.0,2.959161542095622,Standard,10816.0,624.0,Average
